label,size,time,nb_rounds,round1,round2,round3,round4,round5,round6,round7,round8,round9,round10,round11,round12,round13,round14,round15,round16,round17,round18,round19,round20,round21,round22,round23,round24,round25,round26,round27,round28,round29,round30,round31,round32,round33,round34,round35,round36,round37,round38,round39,round40,round41,round42,round43,round44,round45,round46,round47,round48,round49,round50,round51,round52,round53,round54,round55,round56,round57,round58,round59,round60,round61,round62,round63,round64,round65,round66,round67,round68,round69,round70,round71,round72,round73,round74,round75,round76,round77,round78,round79,round80,round81,round82,round83,round84,round85,round86,round87,round88,round89,round90,round91,round92,round93,round94,round95,round96,round97,round98,round99,round100,round101,round102,round103,round104,round105,round106,round107,round108,round109,round110,round111,round112,round113,round114,round115,round116,round117,round118,round119,round120,round121,round122,round123,round124,round125,round126,round127,round128,round129,round130,round131,round132,round133,round134,round135,round136,round137,round138,round139,round140,round141,round142,round143,round144,round145,round146,round147,round148,round149,round150,round151,round152,round153,round154,round155,round156,round157,round158,round159,round160,round161,round162,round163,round164,round165,round166,round167,round168,round169,round170,round171,round172,round173,round174,round175,round176,round177,round178,round179,round180,round181,round182,round183,round184,round185,round186,round187,round188,round189,round190,round191,round192,round193,round194,round195,round196,round197,round198,round199,round200,round201,round202,round203,round204,round205,round206,round207,round208,round209,round210,round211,round212,round213,round214,round215,round216,round217,round218,round219,round220,round221,round222,round223,round224,round225,round226,round227,round228,round229,round230,round231,round232,round233,round234,round235,round236,round237,round238,round239,round240,round241,round242,round243,round244,round245,round246,round247,round248,round249,round250,round251,round252,round253,round254,round255
29,530,10.073782920837402,99,1,-1,1,-2,1,-1,1,-16,1,-1,1,-15,1,-8,1,-20,1,-4,2,-2,1,-3,1,-24,1,-21,2,-17,2,-1,1,-23,1,-10,1,-10,1,-1,2,-1,1,-1,1,-24,1,-1,1,-3,1,-1,1,-25,1,-16,1,-2,1,-19,1,-2,1,-1,1,-26,2,-19,1,-16,1,-3,2,-1,1,-25,1,-5,1,-1,1,-13,1,-13,1,-18,1,-6,1,-8,1,-1,1,-25,1,-1,2,-1,1,-11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,576,31.547921895980835,113,1,-1,1,-1,2,-2,1,-22,1,-7,1,-3,1,-1,1,-25,1,-15,1,-1,1,-5,1,-19,1,-21,1,-4,1,-6,1,-1,1,-19,1,-1,1,-23,1,-4,1,-22,1,-9,1,-1,1,-11,1,-16,1,-1,1,-1,1,-23,1,-8,1,-16,1,-9,1,-1,1,-21,1,-4,1,-26,1,-13,1,-1,1,-9,1,-1,1,-1,1,-25,1,-3,1,-1,2,-1,1,-1,1,-17,1,-5,1,-21,1,-4,1,-1,1,-10,1,-14,1,-21,1,-11,1,-3,1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,292,6.89607310295105,61,1,-1,1,-1,1,-1,1,-27,1,-14,2,-4,1,-1,1,-22,1,-12,1,-11,1,-12,1,-1,2,-21,1,-9,1,-10,1,-1,1,-13,1,-1,1,-9,1,-12,3,-1,1,-1,1,-1,1,-8,1,-1,1,-23,1,-6,1,-3,1,-1,1,-22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,453,9.013817071914673,88,1,-1,1,-1,1,-1,1,-10,1,-13,1,-3,1,-1,1,-31,1,-2,1,-15,1,-13,1,-3,1,-1,1,-3,1,-10,1,-1,1,-26,1,-10,1,-13,1,-4,1,-1,1,-23,1,-4,1,-2,1,-1,1,-25,1,-5,1,-1,1,-9,1,-15,1,-21,1,-4,1,-12,1,-1,1,-28,1,-9,1,-4,2,-1,1,-15,1,-1,1,-22,1,-2,1,-23,1,-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,377,9.04219913482666,69,1,-1,1,-1,1,-1,1,-16,1,-8,1,-8,1,-1,1,-23,1,-12,1,-1,1,-18,1,-1,1,-19,1,-8,1,-19,1,-9,1,-3,1,-1,1,-29,1,-12,1,-3,1,-10,1,-1,1,-22,1,-8,1,-20,1,-1,1,-19,1,-6,1,-5,1,-1,1,-22,1,-9,1,-8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,284,10.941817998886108,60,1,-1,2,-1,1,-1,1,-7,1,-1,1,-8,1,-16,1,-17,1,-8,1,-14,2,-1,1,-24,1,-1,1,-17,1,-10,1,-1,1,-17,1,-8,1,-14,1,-20,1,-3,1,-1,1,-1,1,-10,1,-1,1,-24,1,-2,1,-17,1,-4,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,276,6.858237028121948,56,1,-1,1,-2,1,-1,1,-26,1,-22,1,-13,2,-2,1,-19,1,-1,1,-8,1,-3,1,-1,1,-24,1,-3,1,-1,1,-15,1,-1,1,-1,1,-25,1,-8,1,-1,1,-9,1,-18,1,-9,1,-1,1,-18,1,-11,1,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,232,5.977657794952393,47,1,-1,1,-1,1,-1,1,-19,1,-8,1,-12,1,-1,1,-9,1,-1,1,-9,1,-6,1,-1,1,-25,1,-14,2,-1,1,-13,1,-1,1,-28,1,-6,1,-18,1,-13,2,-1,1,-7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,534,12.96377420425415,112,1,-1,1,-1,1,-1,1,-20,1,-6,1,-22,1,-10,1,-1,1,-3,1,-20,1,-19,1,-1,1,-3,1,-21,2,-1,1,-10,1,-1,1,-11,1,-1,1,-6,1,-7,1,-1,1,-15,1,-1,1,-20,1,-7,1,-23,1,-13,1,-2,1,-1,1,-1,1,-22,1,-10,1,-1,1,-13,1,-13,1,-16,1,-1,1,-7,1,-21,1,-24,2,-10,1,-2,2,-1,1,-1,1,-1,1,-6,1,-1,1,-9,1,-1,1,-16,1,-8,1,-22,1,-9,1,-7,1,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,350,8.878135919570923,76,1,-1,1,-1,1,-1,1,-25,1,-13,1,-7,1,-1,1,-1,1,-20,1,-12,1,-15,1,-13,2,-1,1,-13,1,-4,1,-1,1,-21,1,-1,1,-17,1,-10,1,-20,1,-11,2,-1,1,-16,1,-1,1,-15,1,-1,1,-7,1,-1,2,-1,1,-1,1,-7,1,-22,1,-12,1,-1,1,-10,1,-2,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,503,9.769535064697266,88,1,-1,2,-2,1,-1,1,-23,1,-15,1,-7,1,-14,1,-2,1,-13,1,-1,1,-12,1,-13,1,-24,1,-2,1,-13,1,-1,1,-1,1,-25,1,-2,1,-25,1,-1,1,-1,1,-19,1,-7,1,-21,1,-11,2,-1,1,-13,1,-1,1,-28,1,-3,2,-1,1,-22,1,-21,1,-18,1,-1,1,-24,1,-1,1,-8,1,-1,1,-20,1,-11,2,-1,1,-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,404,11.713977098464966,88,1,-1,2,-2,1,-1,1,-3,1,-21,1,-16,1,-1,1,-7,1,-16,1,-10,1,-1,1,-1,1,-19,1,-4,1,-21,1,-18,1,-1,2,-1,1,-3,1,-1,2,-1,1,-1,1,-14,1,-1,1,-29,2,-11,1,-21,1,-1,2,-1,1,-2,1,-27,1,-14,1,-11,1,-1,1,-1,1,-1,1,-2,1,-3,2,-2,1,-13,2,-2,1,-21,2,-22,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,104,11.860253095626831,29,1,-1,1,-1,1,-1,1,-18,1,-5,1,-1,1,-10,1,-1,1,-5,1,-1,1,-25,1,-4,1,-10,2,-2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,62,2.7336909770965576,18,1,-1,1,-1,1,-1,1,-9,1,-5,1,-1,1,-21,1,-11,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,602,15.097409009933472,113,1,-1,1,-1,1,-1,1,-20,1,-1,1,-16,1,-1,1,-1,1,-23,1,-21,1,-4,1,-1,1,-24,1,-17,1,-4,1,-16,1,-1,1,-7,2,-2,1,-13,1,-1,1,-3,1,-6,1,-1,1,-25,1,-14,1,-3,1,-1,1,-21,1,-11,1,-20,1,-10,1,-4,1,-1,1,-6,1,-17,1,-20,1,-13,1,-6,1,-1,1,-1,1,-28,2,-14,2,-2,1,-26,1,-4,1,-10,1,-1,1,-21,1,-1,1,-19,1,-5,1,-16,1,-1,1,-20,1,-6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,170,6.865179061889648,44,1,-1,1,-2,1,-1,1,-24,1,-10,1,-12,1,-20,1,-1,1,-1,2,-3,1,-3,1,-2,1,-1,1,-9,2,-1,1,-1,1,-2,1,-29,1,-2,1,-1,1,-9,1,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,324,6.8778181076049805,62,1,-1,2,-1,1,-1,1,-26,1,-3,1,-7,1,-1,1,-18,1,-1,1,-12,1,-15,1,-16,1,-8,1,-8,1,-1,1,-25,1,-7,1,-4,2,-2,1,-21,1,-16,1,-3,1,-8,1,-1,1,-27,1,-6,1,-18,1,-14,1,-1,1,-10,1,-8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,443,11.07277798652649,95,1,-1,1,-1,1,-1,1,-3,1,-20,1,-7,1,-1,1,-21,1,-6,1,-20,1,-12,1,-1,1,-3,1,-21,1,-20,1,-6,1,-13,1,-1,1,-10,1,-1,1,-18,1,-11,1,-21,1,-4,1,-1,1,-2,1,-1,1,-2,2,-1,1,-5,1,-1,1,-13,2,-2,1,-23,1,-1,2,-1,1,-32,1,-3,1,-1,1,-10,1,-17,1,-16,1,-7,1,-8,1,-1,1,-7,1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,698,13.037837982177734,125,1,-1,2,-1,1,-1,1,-12,1,-18,1,-22,1,-8,2,-1,1,-13,1,-1,1,-20,1,-6,1,-18,1,-1,1,-22,1,-1,1,-14,1,-1,1,-24,1,-2,1,-20,1,-8,1,-1,2,-1,1,-6,1,-14,1,-5,1,-24,1,-6,1,-1,1,-6,1,-24,1,-17,1,-3,1,-12,1,-1,1,-1,1,-23,1,-5,1,-18,1,-16,1,-1,1,-11,1,-13,1,-20,1,-1,2,-2,1,-3,1,-23,1,-28,2,-2,1,-1,1,-24,1,-15,1,-9,1,-11,1,-1,1,-20,1,-1,1,-26,1,-9,1,-5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,327,7.8897178173065186,66,1,-1,1,-1,1,-1,1,-23,1,-3,1,-1,1,-12,1,-10,1,-1,1,-25,1,-2,1,-20,1,-1,1,-1,1,-1,1,-20,1,-3,1,-17,1,-1,1,-21,2,-1,1,-22,1,-4,1,-1,1,-18,2,-1,1,-22,1,-14,1,-1,1,-8,1,-21,1,-12,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,395,8.906661987304688,76,1,-1,1,-1,1,-1,1,-21,1,-3,1,-22,1,-13,1,-3,1,-3,1,-1,1,-9,1,-1,1,-29,2,-13,1,-1,1,-22,1,-8,1,-8,1,-1,1,-2,1,-12,1,-1,1,-28,1,-19,1,-13,1,-1,1,-6,1,-18,1,-23,1,-3,1,-5,2,-2,1,-21,1,-1,1,-17,1,-1,1,-3,1,-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,241,4.609730958938599,42,1,-1,1,-1,2,-2,1,-3,1,-21,1,-21,1,-6,1,-14,1,-1,1,-19,2,-2,1,-13,1,-10,1,-27,3,-1,1,-7,1,-1,1,-22,1,-23,2,-18,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,327,5.83204197883606,60,2,-1,1,-1,1,-1,1,-2,1,-1,1,-25,1,-14,1,-8,1,-5,1,-1,1,-34,1,-8,1,-1,1,-25,2,-20,1,-3,1,-1,1,-20,1,-6,1,-10,1,-1,1,-22,1,-4,1,-10,1,-1,1,-26,1,-15,1,-4,1,-19,1,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
